Customer ID,first_purchase_date,last_purchase_date,number_of_orders,number_of_items,total_revenue,average_order_value,avg_items_per_invoice,avg_unique_stockcodes_per_invoice,customer_type,R,F,M,rfm_score,customer_segment,churn_status,days_since_last_purchase,Country,LTV,CohortMonth
16732,2009-12-08 13:04:00,2011-11-08 09:54:00,4,2414,4387.64,1096.91,603.5,55.25,Wholesale,,,,,,,,,,
16733,2010-06-28 10:12:00,2010-06-28 10:12:00,1,112,259.68,259.68,112.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,529.0,United Kingdom,259.68,2010-06
16734,2011-08-17 15:00:00,2011-10-18 13:44:00,3,345,646.76,215.58666666666667,115.0,15.666666666666666,Retail,2,2,2,222,Average Customer,Active,51.0,United Kingdom,646.76,2011-08
16735,2009-12-08 09:24:00,2011-09-22 11:49:00,14,4240,6217.41,444.1007142857143,302.85714285714283,20.642857142857142,Retail,2,3,3,233,Loyal Customer,Active,78.0,United Kingdom,6217.41,2009-12
16736,2009-12-03 16:12:00,2010-07-22 10:09:00,5,1050,2956.56,591.312,210.0,28.6,Retail,1,2,3,123,Average Customer,Churned,505.0,United Kingdom,2956.56,2009-12
16737,2010-05-11 09:53:00,2011-10-17 13:03:00,2,576,835.1999999999999,417.59999999999997,288.0,1.0,Retail,2,1,2,212,Average Customer,Active,52.0,United Kingdom,835.1999999999999,2010-05
16738,2011-02-15 09:46:00,2011-02-15 09:46:00,1,3,3.75,3.75,3.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,297.0,United Kingdom,3.75,2011-02
16739,2010-06-21 09:38:00,2011-06-16 09:17:00,2,391,786.43,393.215,195.5,19.0,Retail,2,1,2,212,Average Customer,Churned,176.0,United Kingdom,786.43,2010-06
16740,2010-11-09 13:34:00,2010-11-09 13:34:00,1,110,226.91,226.91,110.0,30.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,394.0,United Kingdom,226.91,2010-11
16741,2010-03-24 15:15:00,2010-03-24 15:15:00,1,81,173.06,173.06,81.0,11.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,624.0,United Kingdom,173.06,2010-03
16742,2009-12-16 17:22:00,2011-10-24 12:02:00,14,2558,2799.87,199.9907142857143,182.71428571428572,7.0,Retail,2,3,3,233,Loyal Customer,Active,46.0,United Kingdom,2799.87,2009-12
16743,2010-04-22 13:21:00,2011-11-10 13:13:00,14,3707,4212.15,300.86785714285713,264.7857142857143,26.214285714285715,Retail,3,3,3,333,Best Customer,Active,28.0,United Kingdom,4212.15,2010-04
16744,2011-06-19 15:13:00,2011-11-28 13:06:00,7,798,1291.91,184.55857142857144,114.0,33.57142857142857,Retail,3,3,2,332,Loyal Customer,Active,10.0,United Kingdom,1291.91,2011-06
16745,2011-02-01 11:31:00,2011-09-14 11:58:00,17,6719,7180.7,422.3941176470588,395.2352941176471,20.647058823529413,Retail,2,3,3,233,Loyal Customer,Active,86.0,United Kingdom,7180.7,2011-02
16746,2009-12-04 13:00:00,2011-12-05 12:33:00,42,11900,18046.75,429.6845238095238,283.3333333333333,23.214285714285715,Retail,3,3,3,333,Best Customer,Active,4.0,United Kingdom,18046.75,2009-12
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,2,583,836.06,418.03,291.5,21.0,Retail,3,1,2,312,Average Customer,Active,37.0,United Kingdom,836.06,2011-10
16748,2009-12-10 12:28:00,2011-11-22 10:17:00,14,2127,3637.33,259.8092857142857,151.92857142857142,11.785714285714286,Retail,3,3,3,333,Best Customer,Active,17.0,United Kingdom,3637.33,2009-12
16749,2009-12-15 14:05:00,2010-04-27 13:06:00,2,1910,4157.88,2078.94,955.0,35.5,Wholesale,,,,,,,,,,
16750,2011-04-21 16:53:00,2011-10-26 12:48:00,5,214,623.93,124.78599999999999,42.8,19.0,Retail,2,2,2,222,Average Customer,Active,44.0,United Kingdom,623.93,2011-04
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1031,1764.72,1764.72,1031.0,24.0,Wholesale,,,,,,,,,,
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,1,54,207.5,207.5,54.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,372.0,United Kingdom,207.5,2010-12
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,1,189,223.92000000000002,223.92000000000002,189.0,34.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,57.0,United Kingdom,223.92000000000002,2011-10
16754,2010-03-08 11:32:00,2010-12-02 17:38:00,29,63551,65500.07,2258.6231034482757,2191.4137931034484,4.827586206896552,Wholesale,,,,,,,,,,
16755,2009-12-09 14:25:00,2011-08-17 13:21:00,7,1985,2864.68,409.23999999999995,283.57142857142856,45.285714285714285,Retail,2,3,3,233,Loyal Customer,Active,113.0,United Kingdom,2864.68,2009-12
16756,2010-03-09 15:56:00,2011-05-09 09:33:00,7,707,1312.3700000000001,187.48142857142858,101.0,11.285714285714286,Retail,2,3,2,232,Loyal Customer,Churned,214.0,United Kingdom,1312.3700000000001,2010-03
16757,2010-10-26 15:09:00,2011-01-25 11:59:00,2,180,270.48,135.24,90.0,7.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,318.0,United Kingdom,270.48,2010-10
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,203,369.34000000000003,369.34000000000003,203.0,22.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,64.0,United Kingdom,369.34000000000003,2011-10
16759,2011-11-09 09:06:00,2011-12-02 12:42:00,3,609,789.79,263.2633333333333,203.0,14.0,Retail,3,2,2,322,Loyal Customer,Active,7.0,United Kingdom,789.79,2011-11
16760,2010-10-05 15:55:00,2010-10-05 15:55:00,1,168,228.0,228.0,168.0,17.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,429.0,United Kingdom,228.0,2010-10
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,1,341,316.62,316.62,341.0,13.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,96.0,United Kingdom,316.62,2011-09
16762,2011-07-18 12:52:00,2011-11-20 11:43:00,3,480,1207.24,402.41333333333336,160.0,21.0,Retail,3,2,2,322,Loyal Customer,Active,19.0,United Kingdom,1207.24,2011-07
16763,2009-12-01 15:26:00,2011-05-25 11:52:00,2,492,964.6999999999999,482.34999999999997,246.0,22.0,Retail,2,1,2,212,Average Customer,Churned,198.0,United Kingdom,964.6999999999999,2009-12
16764,2011-07-19 17:17:00,2011-12-06 11:41:00,13,1253,2790.9500000000003,214.68846153846155,96.38461538461539,53.23076923076923,Wholesale,,,,,,,,,,
16765,2010-11-22 13:42:00,2011-02-18 15:41:00,2,311,454.75,227.375,155.5,26.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,293.0,United Kingdom,454.75,2010-11
16766,2011-03-11 13:34:00,2011-03-11 15:22:00,2,536,1145.6,572.8,268.0,17.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,272.0,United Kingdom,1145.6,2011-03
16767,2010-04-28 16:49:00,2011-11-09 09:42:00,15,7102,8056.76,537.1173333333334,473.46666666666664,21.133333333333333,Retail,3,3,3,333,Best Customer,Active,30.0,United Kingdom,8056.76,2010-04
16768,2009-12-07 11:47:00,2011-10-23 10:38:00,9,774,1698.57,188.73,86.0,17.333333333333332,Retail,2,3,3,233,Loyal Customer,Active,47.0,United Kingdom,1698.57,2009-12
16769,2009-12-14 11:10:00,2011-03-24 13:41:00,4,295,1117.05,279.2625,73.75,23.0,Retail,2,2,2,222,Average Customer,Churned,259.0,United Kingdom,1117.05,2009-12
16770,2010-08-22 16:08:00,2011-10-13 12:21:00,9,1052,1778.93,197.6588888888889,116.88888888888889,36.888888888888886,Retail,2,3,3,233,Loyal Customer,Active,57.0,United Kingdom,1778.93,2010-08
16771,2009-12-09 11:52:00,2011-11-06 13:28:00,10,2308,3949.6,394.96,230.8,40.2,Retail,3,3,3,333,Best Customer,Active,32.0,United Kingdom,3949.6,2009-12
16772,2009-12-18 10:50:00,2010-10-12 13:19:00,3,687,3698.0499999999997,1232.6833333333332,229.0,22.666666666666668,Retail,1,2,3,123,Average Customer,Churned,422.0,United Kingdom,3698.0499999999997,2009-12
16773,2009-12-06 15:01:00,2011-10-13 14:37:00,3,252,421.24,140.41333333333333,84.0,20.333333333333332,Retail,2,2,1,221,Average Customer,Active,56.0,United Kingdom,421.24,2009-12
16774,2010-02-16 16:53:00,2011-10-03 12:41:00,8,774,1567.48,195.935,96.75,16.0,Retail,2,3,3,233,Loyal Customer,Active,67.0,United Kingdom,1567.48,2010-02
16775,2010-09-23 17:34:00,2011-11-29 15:22:00,16,957,2820.84,176.3025,59.8125,16.125,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,2820.84,2010-09
16776,2010-10-20 12:13:00,2011-10-10 13:04:00,2,435,592.51,296.255,217.5,54.5,Wholesale,,,,,,,,,,
16777,2010-03-17 12:42:00,2011-09-20 13:41:00,5,470,1292.18,258.43600000000004,94.0,27.6,Retail,2,2,2,222,Average Customer,Active,79.0,United Kingdom,1292.18,2010-03
16778,2011-03-10 15:21:00,2011-09-26 13:48:00,2,194,245.94,122.97,97.0,8.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,73.0,United Kingdom,245.94,2011-03
16779,2009-12-03 13:03:00,2011-12-07 14:54:00,53,19411,32809.03,619.0383018867924,366.24528301886795,19.50943396226415,Retail,3,3,3,333,Best Customer,Active,1.0,United Kingdom,32809.03,2009-12
16780,2010-10-28 19:41:00,2011-08-31 16:09:00,3,352,596.4,198.79999999999998,117.33333333333333,30.666666666666668,Retail,2,2,2,222,Average Customer,Active,99.0,United Kingdom,596.4,2010-10
16781,2010-02-08 13:56:00,2010-12-02 14:26:00,2,192,623.0,311.5,96.0,19.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,371.0,United Kingdom,623.0,2010-02
16782,2009-12-09 11:58:00,2011-11-29 13:20:00,38,4027,9636.12,253.58210526315793,105.97368421052632,42.23684210526316,Retail,3,3,3,333,Best Customer,Active,9.0,United Kingdom,9636.12,2009-12
16783,2010-09-29 11:53:00,2010-09-29 11:53:00,1,163,391.95,391.95,163.0,25.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,436.0,United Kingdom,391.95,2010-09
16784,2010-03-28 12:55:00,2011-11-20 12:20:00,5,494,892.33,178.466,98.8,31.2,Retail,3,2,2,322,Loyal Customer,Active,19.0,United Kingdom,892.33,2010-03
16785,2010-10-26 10:36:00,2010-10-26 10:36:00,1,313,533.78,533.78,313.0,35.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,409.0,United Kingdom,533.78,2010-10
16786,2010-11-11 08:25:00,2010-11-11 08:25:00,1,72,51.839999999999996,51.839999999999996,72.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,393.0,United Kingdom,51.839999999999996,2010-11
16787,2010-01-10 11:12:00,2010-11-07 11:01:00,4,472,1017.53,254.3825,118.0,28.0,Retail,1,2,2,122,Average Customer,Churned,397.0,United Kingdom,1017.53,2010-01
16788,2010-02-07 12:40:00,2011-08-08 14:53:00,5,965,1928.93,385.786,193.0,94.4,Wholesale,,,,,,,,,,
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,32,80.8,80.8,32.0,5.0,Retail,3,1,1,311,Average Customer,Active,7.0,United Kingdom,80.8,2011-12
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,6,898,1545.6200000000001,257.60333333333335,149.66666666666666,15.5,Retail,3,3,3,333,Best Customer,Active,3.0,United Kingdom,1545.6200000000001,2011-11
16791,2009-12-03 18:08:00,2011-11-10 19:12:00,15,1854,3957.63,263.842,123.6,45.0,Retail,3,3,3,333,Best Customer,Active,28.0,United Kingdom,3957.63,2009-12
16792,2010-01-04 13:47:00,2011-03-02 14:41:00,5,324,623.46,124.69200000000001,64.8,20.0,Retail,1,2,2,122,Average Customer,Churned,281.0,United Kingdom,623.46,2010-01
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,146,243.84,243.84,146.0,16.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,56.0,United Kingdom,243.84,2011-10
16794,2010-03-25 15:17:00,2011-12-08 17:54:00,15,1576,2052.7,136.84666666666666,105.06666666666666,33.0,Retail,3,3,3,333,Best Customer,Active,0.0,United Kingdom,2052.7,2010-03
16795,2010-01-25 13:14:00,2010-12-09 14:08:00,3,1214,2062.41,687.4699999999999,404.6666666666667,108.66666666666667,Wholesale,,,,,,,,,,
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,186,305.62,305.62,186.0,18.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,88.0,United Kingdom,305.62,2011-09
16797,2009-12-02 13:33:00,2010-11-11 19:14:00,5,898,1802.02,360.404,179.6,79.4,Wholesale,,,,,,,,,,
16798,2009-12-10 19:35:00,2010-06-03 19:01:00,3,205,841.16,280.38666666666666,68.33333333333333,56.0,Wholesale,,,,,,,,,,
16799,2010-09-12 12:46:00,2010-10-03 14:28:00,2,162,452.78000000000003,226.39000000000001,81.0,43.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,431.0,United Kingdom,452.78000000000003,2010-09
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,524,1162.65,1162.65,524.0,148.0,Wholesale,,,,,,,,,,
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,4,493,1594.23,398.5575,123.25,18.75,Retail,2,2,3,223,Loyal Customer,Churned,162.0,United Kingdom,1594.23,2011-03
16802,2009-12-09 13:00:00,2010-01-29 13:44:00,2,369,582.61,291.305,184.5,26.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,678.0,United Kingdom,582.61,2009-12
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,245,332.3,332.3,245.0,24.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,64.0,United Kingdom,332.3,2011-10
16804,2011-03-14 15:48:00,2011-11-16 16:43:00,3,246,536.99,178.99666666666667,82.0,20.0,Retail,3,2,2,322,Loyal Customer,Active,22.0,United Kingdom,536.99,2011-03
16805,2009-12-08 14:29:00,2011-06-19 11:23:00,5,1120,1091.34,218.26799999999997,224.0,49.2,Retail,2,2,2,222,Average Customer,Churned,173.0,United Kingdom,1091.34,2009-12
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,4,356,762.16,190.54,89.0,23.0,Retail,2,2,2,222,Average Customer,Active,102.0,United Kingdom,762.16,2011-04
16807,2010-03-26 14:38:00,2011-07-20 12:00:00,6,1433,2123.88,353.98,238.83333333333334,23.666666666666668,Retail,2,3,3,233,Loyal Customer,Churned,142.0,United Kingdom,2123.88,2010-03
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,2,196,288.42,144.21,98.0,11.5,Retail,2,1,1,211,At Risk / Lost Customer,Active,98.0,United Kingdom,288.42,2011-03
16809,2010-04-13 15:34:00,2011-11-16 15:45:00,9,1093,1727.43,191.93666666666667,121.44444444444444,28.555555555555557,Retail,3,3,3,333,Best Customer,Active,22.0,United Kingdom,1727.43,2010-04
16810,2010-10-15 15:32:00,2011-05-31 15:32:00,2,372,842.0400000000001,421.02000000000004,186.0,17.0,Retail,2,1,2,212,Average Customer,Churned,191.0,United Kingdom,842.0400000000001,2010-10
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,2,477,547.07,273.535,238.5,14.0,Retail,3,1,2,312,Average Customer,Active,4.0,United Kingdom,547.07,2011-11
16812,2010-11-22 14:36:00,2010-12-14 12:35:00,4,1116,2392.0,598.0,279.0,28.75,Retail,1,2,3,123,Average Customer,Churned,360.0,United Kingdom,2392.0,2010-11
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,10,1501,1652.18,165.21800000000002,150.1,41.9,Retail,3,3,3,333,Best Customer,Active,7.0,United Kingdom,1652.18,2011-05
16814,2010-04-11 12:45:00,2011-11-25 13:27:00,36,4844,11924.85,331.24583333333334,134.55555555555554,21.22222222222222,Retail,3,3,3,333,Best Customer,Active,13.0,United Kingdom,11924.85,2010-04
16815,2010-06-21 12:05:00,2010-09-12 10:59:00,2,237,406.02,203.01,118.5,35.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,453.0,United Kingdom,406.02,2010-06
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,4,274,417.06,104.265,68.5,7.0,Retail,2,2,1,221,Average Customer,Active,102.0,United Kingdom,417.06,2010-12
16817,2010-10-04 09:06:00,2011-12-07 11:03:00,13,1401,2560.7,196.97692307692307,107.76923076923077,10.846153846153847,Retail,3,3,3,333,Best Customer,Active,2.0,United Kingdom,2560.7,2010-10
16818,2011-05-18 11:42:00,2011-11-29 10:41:00,11,2165,3349.57,304.50636363636363,196.8181818181818,17.181818181818183,Retail,3,3,3,333,Best Customer,Active,10.0,United Kingdom,3349.57,2011-05
16819,2010-08-31 17:31:00,2010-08-31 17:37:00,2,253,182.59,91.295,126.5,8.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,464.0,United Kingdom,182.59,2010-08
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,307,497.61,497.61,307.0,26.0,Retail,2,1,2,212,Average Customer,Active,95.0,United Kingdom,497.61,2011-09
16821,2010-11-23 10:04:00,2010-11-23 10:04:00,1,13,113.35,113.35,13.0,7.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,381.0,United Kingdom,113.35,2010-11
16822,2010-01-22 14:22:00,2010-01-22 14:22:00,1,171,181.39,181.39,171.0,11.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,685.0,United Kingdom,181.39,2010-01
16823,2009-12-02 09:57:00,2011-04-26 15:00:00,7,1166,2243.09,320.4414285714286,166.57142857142858,23.714285714285715,Retail,2,3,3,233,Loyal Customer,Churned,226.0,United Kingdom,2243.09,2009-12
16824,2010-11-11 12:21:00,2011-11-24 12:38:00,3,390,686.24,228.74666666666667,130.0,13.0,Retail,3,2,2,322,Loyal Customer,Active,15.0,United Kingdom,686.24,2010-11
16825,2010-06-23 13:14:00,2011-11-01 11:51:00,5,1297,1826.89,365.37800000000004,259.4,12.8,Retail,3,2,3,323,Loyal Customer,Active,38.0,United Kingdom,1826.89,2010-06
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,158,341.7,341.7,158.0,22.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,50.0,United Kingdom,341.7,2011-10
16827,2010-04-29 19:07:00,2010-11-11 14:04:00,5,125,392.13,78.426,25.0,2.2,Retail,1,2,1,121,At Risk / Lost Customer,Churned,392.0,United Kingdom,392.13,2010-04
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,2,59,128.5,64.25,29.5,4.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,92.0,United Kingdom,128.5,2011-08
16829,2010-11-16 18:11:00,2011-07-06 10:48:00,2,215,513.32,256.66,107.5,13.5,Retail,2,1,2,212,Average Customer,Churned,156.0,United Kingdom,513.32,2010-11
16830,2009-12-13 12:11:00,2011-11-01 11:35:00,4,699,1207.5,301.875,174.75,18.75,Retail,3,2,2,322,Loyal Customer,Active,38.0,United Kingdom,1207.5,2009-12
16831,2010-05-24 09:08:00,2010-05-24 09:08:00,1,48,91.8,91.8,48.0,6.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,564.0,United Kingdom,91.8,2010-05
16832,2010-09-07 12:35:00,2011-06-08 15:36:00,5,179,417.61,83.522,35.8,4.2,Retail,2,2,1,221,Average Customer,Churned,183.0,United Kingdom,417.61,2010-09
16833,2010-03-26 15:31:00,2011-12-08 14:39:00,6,878,2409.04,401.50666666666666,146.33333333333334,15.333333333333334,Retail,3,3,3,333,Best Customer,Active,0.0,United Kingdom,2409.04,2010-03
16834,2010-02-03 14:24:00,2011-04-26 09:37:00,2,760,898.96,449.48,380.0,24.0,Retail,2,1,2,212,Average Customer,Churned,227.0,United Kingdom,898.96,2010-02
16835,2010-05-19 08:41:00,2011-08-03 13:50:00,6,496,1456.66,242.77666666666667,82.66666666666667,13.666666666666666,Retail,2,3,3,233,Loyal Customer,Active,127.0,United Kingdom,1456.66,2010-05
16836,2010-05-14 12:52:00,2011-10-31 10:05:00,4,539,782.37,195.5925,134.75,10.5,Retail,3,2,2,322,Loyal Customer,Active,39.0,United Kingdom,782.37,2010-05
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,11,1563,3170.98,288.2709090909091,142.0909090909091,15.0,Retail,3,3,3,333,Best Customer,Active,30.0,United Kingdom,3170.98,2011-04
16838,2010-02-14 15:27:00,2011-05-26 13:13:00,4,509,1159.61,289.9025,127.25,14.75,Retail,2,2,2,222,Average Customer,Churned,196.0,United Kingdom,1159.61,2010-02
16839,2010-02-11 15:02:00,2011-12-01 09:03:00,44,11295,21758.25,494.5056818181818,256.70454545454544,7.954545454545454,Retail,3,3,3,333,Best Customer,Active,8.0,United Kingdom,21758.25,2010-02
16840,2010-02-03 12:42:00,2010-04-15 15:48:00,2,117,139.85,69.925,58.5,4.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,602.0,United Kingdom,139.85,2010-02
16841,2010-01-12 11:32:00,2011-11-03 11:51:00,12,3478,4006.06,333.8383333333333,289.8333333333333,18.25,Retail,3,3,3,333,Best Customer,Active,36.0,United Kingdom,4006.06,2010-01
16842,2011-02-10 14:51:00,2011-08-31 10:42:00,3,693,1264.19,421.3966666666667,231.0,21.0,Retail,2,2,2,222,Average Customer,Active,100.0,United Kingdom,1264.19,2011-02
16843,2009-12-10 11:40:00,2011-10-28 09:06:00,35,18502,19571.43,559.1837142857142,528.6285714285714,17.02857142857143,Wholesale,,,,,,,,,,
16844,2010-05-06 09:16:00,2010-05-26 10:29:00,2,281,614.34,307.17,140.5,16.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,562.0,United Kingdom,614.34,2010-05
16845,2010-03-31 13:09:00,2010-03-31 13:09:00,1,167,253.88,253.88,167.0,20.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,617.0,United Kingdom,253.88,2010-03
16846,2010-03-10 12:03:00,2011-10-20 13:55:00,3,517,842.41,280.80333333333334,172.33333333333334,15.666666666666666,Retail,2,2,2,222,Average Customer,Active,49.0,United Kingdom,842.41,2010-03
16847,2010-03-31 13:32:00,2011-10-27 13:29:00,2,255,614.89,307.445,127.5,18.5,Retail,3,1,2,312,Average Customer,Active,42.0,United Kingdom,614.89,2010-03
16848,2010-10-03 11:01:00,2011-10-18 08:42:00,4,780,1411.62,352.905,195.0,21.25,Retail,2,2,2,222,Average Customer,Active,52.0,United Kingdom,1411.62,2010-10
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,33,124.57,124.57,33.0,8.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,186.0,United Kingdom,124.57,2011-06
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,249,332.41,332.41,249.0,19.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,333.0,United Kingdom,332.41,2011-01
16851,2011-10-19 09:48:00,2011-12-05 13:32:00,3,271,342.45,114.14999999999999,90.33333333333333,6.666666666666667,Retail,3,2,1,321,Average Customer,Active,3.0,United Kingdom,342.45,2011-10
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,2,56,144.91000000000003,72.45500000000001,28.0,4.5,Retail,3,1,1,311,Average Customer,Active,9.0,United Kingdom,144.91000000000003,2011-06
16854,2010-03-09 14:32:00,2010-10-18 16:31:00,2,997,1408.96,704.48,498.5,37.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,416.0,United Kingdom,1408.96,2010-03
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,2,164,328.4,164.2,82.0,9.5,Retail,3,1,1,311,Average Customer,Active,23.0,United Kingdom,328.4,2011-10
16856,2010-09-23 13:11:00,2011-11-25 08:59:00,3,171,358.49,119.49666666666667,57.0,6.333333333333333,Retail,3,2,1,321,Average Customer,Active,14.0,United Kingdom,358.49,2010-09
16857,2010-09-23 10:49:00,2010-09-23 10:49:00,1,168,352.8,352.8,168.0,11.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,442.0,United Kingdom,352.8,2010-09
16858,2009-12-15 11:09:00,2010-12-06 09:52:00,10,1435,4292.59,429.259,143.5,12.6,Retail,1,3,3,133,Loyal Customer,Churned,368.0,United Kingdom,4292.59,2009-12
16859,2010-03-04 12:37:00,2011-07-18 12:19:00,7,1899,1932.41,276.05857142857144,271.2857142857143,15.714285714285714,Retail,2,3,3,233,Loyal Customer,Churned,144.0,United Kingdom,1932.41,2010-03
16860,2010-02-15 13:46:00,2010-09-13 10:05:00,3,625,1610.62,536.8733333333333,208.33333333333334,14.333333333333334,Retail,1,2,3,123,Average Customer,Churned,452.0,United Kingdom,1610.62,2010-02
16861,2010-07-19 11:44:00,2011-10-11 09:05:00,5,616,946.59,189.318,123.2,9.8,Retail,2,2,2,222,Average Customer,Active,59.0,United Kingdom,946.59,2010-07
16862,2010-01-07 12:57:00,2010-06-10 13:05:00,4,513,662.33,165.5825,128.25,8.75,Retail,1,2,2,122,Average Customer,Churned,546.0,United Kingdom,662.33,2010-01
